sales_id,order_id,sale_date,product_code,customer_code,store_code,quantity,revenue,discount,profit
T0007099,O003550,2025-01-25,P0028,C00027,S020,2,442.92,0.0,136.26
T0007100,O003550,2024-05-24,P0007,C00139,S013,3,74.76,3.74,32.89
T0007101,O003551,2025-12-28,P0037,C00053,S007,2,329.26,32.93,135.47
T0007102,O003551,2026-05-15,P0043,C00046,S011,3,363.42,0.0,173.8
T0007103,O003552,2026-01-10,P0027,C00153,S006,4,613.16,30.66,233.62
T0007104,O003552,2025-04-11,P0003,C00295,S012,4,229.0,0.0,132.93
T0007105,O003553,2024-03-28,P0020,C00257,S017,1,108.64,0.0,46.49
T0007106,O003553,2026-10-06,P0031,C00093,S001,4,963.8,0.0,416.67
T0007107,O003554,2026-03-03,P0008,C00242,S004,4,601.4,0.0,350.98
T0007108,O003554,2025-12-13,P0025,C00050,S002,4,23.4,0.0,9.09
T0007109,O003555,2025-07-30,P0006,C00037,S017,5,1233.05,0.0,691.8
T0007110,O003555,2024-03-21,P0001,C00163,S006,4,690.6,0.0,185.35
T0007111,O003556,2026-10-26,P0024,C00137,S009,1,77.69,0.0,29.08
T0007112,O003556,2026-10-06,P0034,C00028,S019,4,449.72,22.49,105.34
T0007113,O003557,2024-10-29,P0019,C00125,S014,5,795.05,0.0,441.23
T0007114,O003557,2024-10-10,P0047,C00266,S017,2,230.16,0.0,73.38
T0007115,O003558,2025-12-01,P0045,C00098,S004,1,198.66,0.0,89.49
T0007116,O003558,2026-12-06,P0032,C00176,S020,3,319.17,0.0,131.03
T0007117,O003559,2026-01-12,P0037,C00273,S011,4,267.04,13.35,133.99
T0007118,O003559,2025-07-13,P0004,C00137,S007,1,118.11,0.0,44.43
T0007119,O003560,2024-01-15,P0023,C00257,S003,1,174.11,0.0,50.55
T0007120,O003560,2026-06-01,P0013,C00002,S017,4,532.52,0.0,298.07
T0007121,O003561,2026-11-08,P0020,C00191,S009,4,281.44,28.14,52.87
T0007122,O003561,2026-02-16,P0019,C00252,S005,5,1016.15,0.0,444.24
T0007123,O003562,2024-03-21,P0038,C00175,S012,2,23.96,0.0,6.17
T0007124,O003562,2026-08-27,P0013,C00089,S015,4,34.4,0.0,10.56
T0007125,O003563,2024-02-17,P0012,C00214,S005,4,179.4,8.97,81.7
T0007126,O003563,2024-01-25,P0042,C00178,S013,5,166.55,24.98,30.6
T0007127,O003564,2026-11-27,P0018,C00263,S017,4,274.76,0.0,160.73
T0007128,O003564,2025-03-21,P0015,C00039,S004,1,76.75,0.0,34.48
T0007129,O003565,2024-08-09,P0038,C00101,S007,4,850.32,0.0,444.3
T0007130,O003565,2026-03-15,P0029,C00011,S020,2,107.04,0.0,53.16
T0007131,O003566,2026-02-25,P0008,C00047,S003,2,211.7,21.17,103.34
T0007132,O003566,2024-10-19,P0046,C00256,S007,4,611.88,30.59,214.37
T0007133,O003567,2024-11-21,P0033,C00229,S009,1,69.94,0.0,24.49
T0007134,O003567,2026-01-15,P0017,C00018,S016,3,559.26,55.93,244.9
T0007135,O003568,2024-01-02,P0031,C00140,S001,4,340.36,0.0,96.12
T0007136,O003568,2026-08-15,P0006,C00021,S007,2,310.28,46.54,103.16
T0007137,O003569,2026-01-06,P0038,C00179,S001,5,969.5,0.0,417.99
T0007138,O003569,2025-03-22,P0025,C00284,S016,3,686.79,34.34,259.25
T0007139,O003570,2025-02-04,P0004,C00118,S003,5,527.85,0.0,285.53
T0007140,O003570,2024-04-21,P0024,C00244,S006,5,1015.9,0.0,478.87
T0007141,O003571,2025-08-12,P0015,C00198,S003,1,235.13,0.0,99.53
T0007142,O003571,2025-04-13,P0049,C00114,S006,4,777.52,77.75,226.5
T0007143,O003572,2026-02-12,P0049,C00043,S004,3,716.22,0.0,267.84
T0007144,O003572,2026-07-22,P0021,C00289,S002,4,808.08,40.4,301.29
T0007145,O003573,2026-08-10,P0006,C00031,S014,4,136.0,0.0,52.59
T0007146,O003573,2024-08-19,P0036,C00195,S011,4,788.04,0.0,206.72
T0007147,O003574,2024-08-01,P0038,C00145,S011,1,210.38,0.0,85.72
T0007148,O003574,2026-08-27,P0044,C00227,S009,2,123.04,0.0,57.65
T0007149,O003575,2024-11-28,P0049,C00276,S016,5,95.3,0.0,37.29
T0007150,O003575,2026-07-27,P0011,C00037,S012,1,91.76,9.18,39.36
T0007151,O003576,2024-05-25,P0012,C00226,S012,3,487.44,0.0,165.87
T0007152,O003576,2024-07-20,P0019,C00164,S009,5,124.4,6.22,67.53
T0007153,O003577,2025-10-17,P0022,C00081,S019,5,1220.65,61.03,338.64
T0007154,O003577,2025-08-03,P0043,C00061,S008,1,7.22,1.08,2.46
T0007155,O003578,2025-08-29,P0025,C00082,S001,4,777.36,116.6,154.7
T0007156,O003578,2025-04-12,P0047,C00035,S001,3,382.47,0.0,135.16
T0007157,O003579,2026-09-22,P0004,C00022,S016,2,72.78,7.28,14.03
T0007158,O003579,2024-01-05,P0048,C00060,S008,5,640.5,0.0,189.16
T0007159,O003580,2024-09-15,P0024,C00152,S013,2,216.92,0.0,120.12
T0007160,O003580,2024-07-19,P0030,C00155,S013,2,496.7,0.0,235.35
T0007161,O003581,2026-12-03,P0043,C00289,S003,1,23.34,2.33,6.63
T0007162,O003581,2026-11-06,P0020,C00109,S012,2,137.26,0.0,44.38
T0007163,O003582,2024-01-27,P0020,C00179,S019,2,138.72,0.0,41.62
T0007164,O003582,2026-02-04,P0014,C00223,S013,5,178.25,0.0,78.77
T0007165,O003583,2026-08-07,P0002,C00003,S011,2,114.72,5.74,28.09
T0007166,O003583,2025-08-09,P0049,C00154,S017,1,33.97,5.1,6.49
T0007167,O003584,2024-05-29,P0007,C00158,S013,4,758.28,113.74,281.29
T0007168,O003584,2026-10-26,P0045,C00153,S013,5,1088.3,108.83,526.77
T0007169,O003585,2025-03-17,P0026,C00043,S011,3,486.42,48.64,191.84
T0007170,O003585,2024-05-28,P0026,C00038,S015,5,765.15,0.0,393.51
T0007171,O003586,2025-02-18,P0032,C00097,S012,3,730.74,0.0,215.21
T0007172,O003586,2024-03-23,P0001,C00057,S009,1,131.52,19.73,40.94
T0007173,O003587,2026-06-17,P0023,C00101,S004,2,453.16,45.32,165.41
T0007174,O003587,2024-01-05,P0045,C00276,S018,2,324.22,32.42,88.0
T0007175,O003588,2024-04-30,P0011,C00264,S007,1,185.64,0.0,61.71
T0007176,O003588,2024-01-01,P0022,C00001,S020,4,345.12,34.51,125.61
T0007177,O003589,2025-02-04,P0026,C00109,S010,1,26.72,1.34,7.99
T0007178,O003589,2026-12-13,P0021,C00211,S003,2,221.48,0.0,63.57
T0007179,O003590,2024-08-20,P0003,C00200,S001,2,204.92,0.0,95.42
T0007180,O003590,2025-05-15,P0044,C00281,S002,2,194.86,9.74,40.77
T0007181,O003591,2024-09-19,P0034,C00253,S012,4,325.2,32.52,93.38
T0007182,O003591,2026-03-18,P0010,C00255,S007,2,473.22,0.0,173.95
T0007183,O003592,2024-03-23,P0039,C00203,S014,3,511.41,0.0,247.15
T0007184,O003592,2024-03-28,P0024,C00230,S008,2,369.4,0.0,214.79
T0007185,O003593,2024-11-11,P0028,C00051,S012,3,146.79,0.0,55.24
T0007186,O003593,2025-04-27,P0019,C00211,S010,4,727.4,0.0,304.39
T0007187,O003594,2025-08-05,P0031,C00165,S011,2,395.98,39.6,101.31
T0007188,O003594,2024-04-24,P0017,C00182,S001,1,60.12,0.0,25.37
T0007189,O003595,2025-09-05,P0041,C00040,S017,2,174.8,8.74,40.73
T0007190,O003595,2025-12-31,P0006,C00095,S010,4,671.28,0.0,335.64
T0007191,O003596,2024-09-20,P0028,C00114,S015,1,108.12,5.41,23.1
T0007192,O003596,2024-03-17,P0015,C00036,S010,3,522.78,26.14,127.83
T0007193,O003597,2024-03-18,P0033,C00168,S001,5,269.8,13.49,148.24
T0007194,O003597,2024-01-04,P0024,C00049,S015,2,411.16,20.56,213.94
T0007195,O003598,2026-12-05,P0027,C00062,S001,1,134.67,0.0,42.34
T0007196,O003598,2024-09-21,P0009,C00078,S009,1,190.78,9.54,100.93
T0007197,O003599,2026-06-06,P0031,C00237,S019,1,202.02,10.1,95.05
T0007198,O003599,2026-11-04,P0048,C00133,S007,3,71.04,0.0,25.2
T0007199,O003600,2026-11-21,P0042,C00283,S020,2,105.28,0.0,56.94
T0007200,O003600,2025-06-28,P0006,C00013,S019,5,1218.75,0.0,726.35
T0007201,O003601,2025-04-30,P0005,C00181,S017,5,452.15,0.0,185.13
T0007202,O003601,2025-09-06,P0006,C00297,S019,4,515.16,0.0,307.31
T0007203,O003602,2024-09-12,P0013,C00053,S020,2,70.42,7.04,29.9
T0007204,O003602,2024-10-07,P0010,C00283,S009,3,38.46,0.0,23.02
T0007205,O003603,2025-07-08,P0024,C00123,S001,2,438.62,43.86,184.83
T0007206,O003603,2026-10-24,P0044,C00218,S010,4,22.72,2.27,5.9
T0007207,O003604,2024-10-23,P0040,C00041,S008,2,87.08,0.0,45.58
T0007208,O003604,2026-02-07,P0033,C00030,S005,2,259.34,0.0,155.06
T0007209,O003605,2024-02-29,P0015,C00084,S018,2,40.44,2.02,16.31
T0007210,O003605,2026-05-21,P0049,C00185,S019,3,407.37,0.0,128.8
T0007211,O003606,2024-07-08,P0010,C00255,S003,3,698.55,0.0,284.7
T0007212,O003606,2026-05-25,P0018,C00094,S012,5,454.85,0.0,254.12
T0007213,O003607,2026-07-25,P0030,C00201,S005,3,193.32,9.67,68.36
T0007214,O003607,2024-07-21,P0041,C00137,S005,5,281.7,0.0,157.21
T0007215,O003608,2024-03-14,P0014,C00048,S016,4,260.6,26.06,112.6
T0007216,O003608,2026-09-28,P0029,C00062,S018,5,199.65,0.0,90.02
T0007217,O003609,2024-07-14,P0026,C00187,S002,4,965.04,0.0,343.95
T0007218,O003609,2025-12-13,P0025,C00085,S005,4,375.68,0.0,141.42
T0007219,O003610,2026-03-19,P0028,C00248,S008,2,285.58,0.0,146.93
T0007220,O003610,2026-01-27,P0030,C00183,S010,1,99.89,9.99,17.97
T0007221,O003611,2025-03-25,P0050,C00077,S016,3,549.18,54.92,209.19
T0007222,O003611,2024-11-21,P0031,C00216,S015,5,1066.95,0.0,561.71
T0007223,O003612,2024-03-15,P0007,C00014,S010,4,801.04,40.05,367.13
T0007224,O003612,2024-04-10,P0025,C00223,S012,4,658.28,0.0,219.85
T0007225,O003613,2025-01-03,P0045,C00095,S012,5,353.1,17.66,182.05
T0007226,O003613,2026-01-06,P0040,C00279,S002,3,568.29,0.0,226.81
T0007227,O003614,2026-02-26,P0001,C00299,S008,5,261.7,26.17,77.35
T0007228,O003614,2025-07-12,P0041,C00220,S009,3,46.35,4.64,16.07
T0007229,O003615,2024-11-23,P0025,C00006,S020,4,131.24,6.56,56.4
T0007230,O003615,2024-09-11,P0037,C00147,S013,4,96.96,9.7,33.47
T0007231,O003616,2026-09-12,P0006,C00179,S001,3,293.01,0.0,129.88
T0007232,O003616,2025-05-07,P0009,C00284,S007,3,413.76,0.0,207.68
T0007233,O003617,2024-05-20,P0028,C00112,S003,4,646.36,0.0,327.59
T0007234,O003617,2026-06-07,P0032,C00293,S020,4,30.92,0.0,16.07
T0007235,O003618,2025-09-21,P0020,C00290,S018,2,50.72,0.0,20.67
T0007236,O003618,2024-06-28,P0038,C00241,S015,5,358.15,17.91,129.35
T0007237,O003619,2024-09-22,P0030,C00045,S020,4,984.4,0.0,580.49
T0007238,O003619,2025-06-30,P0042,C00230,S015,2,251.8,25.18,81.84
T0007239,O003620,2025-12-26,P0015,C00198,S013,5,395.35,0.0,152.41
T0007240,O003620,2026-07-27,P0033,C00169,S005,5,619.65,0.0,359.42
T0007241,O003621,2025-05-23,P0029,C00256,S013,3,146.76,14.68,58.37
T0007242,O003621,2026-12-13,P0036,C00279,S003,3,390.0,0.0,138.78
T0007243,O003622,2024-09-19,P0003,C00180,S002,4,702.48,0.0,288.18
T0007244,O003622,2025-12-12,P0009,C00019,S020,4,567.72,28.39,212.26
T0007245,O003623,2025-10-06,P0037,C00177,S005,2,159.24,15.92,41.36
T0007246,O003623,2025-12-17,P0044,C00219,S008,2,164.28,8.21,81.24
T0007247,O003624,2025-08-04,P0010,C00181,S010,3,459.81,0.0,251.84
T0007248,O003624,2024-04-28,P0041,C00159,S009,4,776.6,38.83,160.68
T0007249,O003625,2026-09-20,P0004,C00095,S019,2,165.02,16.5,72.37
T0007250,O003625,2024-02-17,P0039,C00150,S015,1,36.56,3.66,8.72
T0007251,O003626,2024-04-25,P0011,C00059,S009,5,1133.8,113.38,310.88
T0007252,O003626,2026-08-07,P0027,C00051,S013,3,332.85,0.0,161.49
T0007253,O003627,2025-11-17,P0042,C00014,S004,4,527.84,0.0,290.06
T0007254,O003627,2024-03-23,P0001,C00148,S005,4,524.56,0.0,194.41
T0007255,O003628,2026-04-27,P0012,C00029,S015,4,993.92,0.0,351.32
T0007256,O003628,2026-12-21,P0011,C00034,S018,1,214.63,0.0,86.74
T0007257,O003629,2026-07-23,P0001,C00190,S002,4,466.72,0.0,212.05
T0007258,O003629,2025-01-06,P0038,C00043,S019,4,592.6,29.63,201.68
T0007259,O003630,2024-08-28,P0002,C00263,S003,2,115.1,0.0,60.29
T0007260,O003630,2026-01-17,P0001,C00276,S007,3,480.48,0.0,241.45
T0007261,O003631,2024-10-25,P0022,C00172,S014,2,383.14,38.31,180.47
T0007262,O003631,2026-11-17,P0017,C00137,S013,5,407.6,0.0,102.65
T0007263,O003632,2024-04-06,P0041,C00134,S008,3,448.41,22.42,135.98
T0007264,O003632,2024-01-19,P0015,C00046,S001,1,150.7,15.07,63.89
T0007265,O003633,2026-12-14,P0002,C00252,S010,4,922.92,92.29,449.18
T0007266,O003633,2026-10-04,P0007,C00239,S006,1,146.34,0.0,82.67
T0007267,O003634,2026-10-25,P0007,C00152,S020,5,1167.5,0.0,592.59
T0007268,O003634,2026-08-27,P0036,C00227,S019,5,806.55,0.0,234.1
T0007269,O003635,2024-02-02,P0016,C00077,S001,3,59.22,0.0,22.25
T0007270,O003635,2026-04-26,P0009,C00014,S018,1,234.48,0.0,59.91
T0007271,O003636,2025-08-06,P0015,C00108,S012,4,467.4,46.74,126.25
T0007272,O003636,2026-02-20,P0027,C00183,S010,2,307.0,0.0,170.86
T0007273,O003637,2024-01-12,P0045,C00152,S019,1,247.01,0.0,120.07
T0007274,O003637,2025-02-03,P0009,C00047,S018,5,302.05,0.0,116.63
T0007275,O003638,2024-09-29,P0030,C00272,S009,2,137.32,0.0,53.99
T0007276,O003638,2026-10-25,P0022,C00191,S020,3,104.31,0.0,54.18
T0007277,O003639,2025-11-19,P0033,C00205,S004,5,504.55,50.46,232.82
T0007278,O003639,2026-11-12,P0001,C00217,S012,2,122.72,12.27,24.94
T0007279,O003640,2024-07-20,P0021,C00173,S020,4,602.16,30.11,318.73
T0007280,O003640,2026-10-23,P0014,C00117,S010,4,320.12,0.0,124.4
T0007281,O003641,2024-03-11,P0048,C00102,S017,1,13.8,0.0,6.77
T0007282,O003641,2024-07-02,P0042,C00158,S018,1,126.06,0.0,41.25
T0007283,O003642,2024-08-06,P0049,C00259,S011,3,358.02,0.0,213.58
T0007284,O003642,2024-06-03,P0030,C00068,S020,4,44.48,0.0,12.99
T0007285,O003643,2024-09-23,P0004,C00237,S005,2,80.32,0.0,24.25
T0007286,O003643,2025-09-02,P0037,C00081,S007,5,38.1,0.0,10.16
T0007287,O003644,2026-10-03,P0008,C00231,S005,3,706.89,35.34,328.36
T0007288,O003644,2025-12-24,P0028,C00012,S018,2,46.82,2.34,14.48
T0007289,O003645,2026-01-24,P0041,C00120,S013,3,527.43,79.11,205.22
T0007290,O003645,2026-11-22,P0032,C00017,S018,5,908.4,0.0,359.25
T0007291,O003646,2026-05-26,P0003,C00133,S009,5,157.65,23.65,64.33
T0007292,O003646,2026-09-26,P0028,C00077,S016,3,333.66,33.37,113.81
T0007293,O003647,2025-04-08,P0015,C00075,S009,2,355.4,35.54,68.94
T0007294,O003647,2024-04-18,P0037,C00066,S018,1,172.95,0.0,50.38
T0007295,O003648,2024-08-30,P0002,C00139,S012,1,179.39,0.0,72.11
T0007296,O003648,2025-12-22,P0027,C00243,S012,1,216.46,0.0,59.07
T0007297,O003649,2026-08-25,P0015,C00110,S015,5,1220.6,122.06,430.51
T0007298,O003649,2024-08-10,P0036,C00238,S006,1,120.13,12.01,48.38
T0007299,O003650,2026-11-23,P0007,C00260,S015,3,43.38,4.34,18.79
T0007300,O003650,2024-02-26,P0019,C00264,S020,4,648.32,0.0,365.13
T0007301,O003651,2025-05-03,P0003,C00137,S017,2,172.92,0.0,55.78
T0007302,O003651,2024-08-29,P0008,C00003,S003,2,215.3,21.53,65.89
T0007303,O003652,2026-12-20,P0046,C00219,S009,1,64.9,0.0,24.8
T0007304,O003652,2024-07-20,P0026,C00170,S015,3,365.49,0.0,169.15
T0007305,O003653,2025-02-11,P0041,C00130,S007,5,50.45,2.52,19.6
T0007306,O003653,2024-07-18,P0022,C00184,S017,3,471.93,47.19,197.01
T0007307,O003654,2026-05-24,P0047,C00107,S015,3,113.04,0.0,28.39
T0007308,O003654,2024-07-05,P0047,C00061,S011,4,576.24,28.81,120.59
T0007309,O003655,2026-08-24,P0001,C00023,S008,4,123.4,18.51,34.78
T0007310,O003655,2026-03-02,P0029,C00288,S007,5,979.65,0.0,317.53
T0007311,O003656,2024-01-02,P0026,C00034,S007,1,89.28,0.0,37.25
T0007312,O003656,2025-07-14,P0011,C00055,S012,5,459.5,45.95,127.81
T0007313,O003657,2025-01-21,P0033,C00025,S005,4,970.88,97.09,377.09
T0007314,O003657,2025-05-06,P0023,C00063,S013,1,189.24,9.46,81.39
T0007315,O003658,2026-10-31,P0028,C00119,S020,4,302.08,0.0,125.36
T0007316,O003658,2025-11-11,P0005,C00160,S001,5,517.4,0.0,142.83
T0007317,O003659,2024-07-12,P0032,C00062,S018,2,468.56,0.0,246.57
T0007318,O003659,2026-09-03,P0048,C00281,S009,1,247.56,0.0,132.87
T0007319,O003660,2026-11-28,P0028,C00076,S002,4,515.8,25.79,280.73
T0007320,O003660,2025-02-13,P0006,C00226,S017,4,978.0,97.8,298.19
T0007321,O003661,2024-02-28,P0006,C00096,S008,5,242.9,36.44,75.14
T0007322,O003661,2024-05-13,P0004,C00144,S016,3,60.27,0.0,33.93
T0007323,O003662,2024-04-22,P0021,C00147,S010,2,111.68,0.0,63.91
T0007324,O003662,2025-11-09,P0050,C00239,S002,1,135.95,0.0,74.54
T0007325,O003663,2026-02-19,P0038,C00142,S005,2,118.1,0.0,61.43
T0007326,O003663,2026-05-03,P0038,C00092,S013,3,130.14,6.51,34.31
T0007327,O003664,2026-11-14,P0023,C00047,S020,1,135.74,0.0,65.76
T0007328,O003664,2026-11-10,P0043,C00037,S002,4,738.04,0.0,389.81
T0007329,O003665,2025-01-26,P0027,C00266,S001,5,275.65,0.0,133.55
T0007330,O003665,2025-08-07,P0041,C00070,S006,4,575.28,86.29,253.77
T0007331,O003666,2024-11-22,P0014,C00118,S013,2,300.24,15.01,90.29
T0007332,O003666,2025-02-16,P0024,C00143,S003,3,449.13,0.0,146.62
T0007333,O003667,2026-03-09,P0043,C00042,S012,5,1063.9,0.0,313.58
T0007334,O003667,2025-12-06,P0029,C00274,S019,2,82.0,4.1,42.04
T0007335,O003668,2026-05-22,P0003,C00052,S014,5,26.8,2.68,8.09
T0007336,O003668,2026-07-17,P0009,C00094,S011,4,624.32,62.43,218.15
T0007337,O003669,2025-02-09,P0029,C00013,S013,3,316.62,15.83,173.77
T0007338,O003669,2025-08-04,P0011,C00120,S012,2,98.48,4.92,20.93
T0007339,O003670,2024-08-26,P0034,C00090,S003,3,213.72,21.37,94.46
T0007340,O003670,2024-02-12,P0044,C00163,S006,5,1248.85,0.0,737.16
T0007341,O003671,2025-12-11,P0048,C00134,S018,1,112.13,16.82,11.58
T0007342,O003671,2024-03-01,P0023,C00128,S007,3,526.74,26.34,257.35
T0007343,O003672,2024-08-14,P0013,C00060,S003,5,844.2,0.0,302.87
T0007344,O003672,2025-03-01,P0045,C00072,S004,1,91.18,4.56,38.33
T0007345,O003673,2025-01-26,P0030,C00271,S015,5,675.45,0.0,169.41
T0007346,O003673,2026-02-13,P0045,C00132,S006,3,162.93,8.15,39.28
T0007347,O003674,2025-03-08,P0002,C00217,S015,3,80.04,4.0,35.1
T0007348,O003674,2026-06-15,P0040,C00165,S003,4,695.92,0.0,199.11
T0007349,O003675,2025-03-25,P0014,C00286,S013,4,449.6,0.0,147.15
T0007350,O003675,2024-01-01,P0006,C00097,S011,4,541.12,27.06,271.46
T0007351,O003676,2024-02-16,P0030,C00104,S014,5,754.35,0.0,426.84
T0007352,O003676,2025-10-28,P0016,C00201,S019,4,564.64,0.0,259.54
T0007353,O003677,2024-05-20,P0041,C00072,S008,5,1202.95,0.0,340.66
T0007354,O003677,2025-01-20,P0036,C00076,S020,5,498.95,0.0,254.47
T0007355,O003678,2024-11-29,P0035,C00042,S005,2,49.26,0.0,22.34
T0007356,O003678,2026-08-19,P0031,C00108,S019,5,1131.65,169.75,440.49
T0007357,O003679,2024-03-02,P0015,C00165,S011,2,498.6,0.0,156.12
T0007358,O003679,2025-09-11,P0012,C00255,S019,1,100.03,10.0,44.74
T0007359,O003680,2025-01-05,P0047,C00109,S001,5,872.35,87.24,246.28
T0007360,O003680,2024-10-17,P0044,C00162,S010,4,237.76,35.66,97.54
T0007361,O003681,2025-05-25,P0018,C00227,S014,5,266.2,26.62,61.67
T0007362,O003681,2026-05-05,P0008,C00030,S015,4,969.4,0.0,310.33
T0007363,O003682,2024-11-23,P0011,C00001,S008,1,144.88,14.49,64.25
T0007364,O003682,2026-10-02,P0001,C00087,S001,2,475.46,23.77,171.34
T0007365,O003683,2025-06-30,P0001,C00118,S011,2,440.16,0.0,235.38
T0007366,O003683,2026-04-30,P0021,C00087,S005,1,218.05,0.0,109.49
T0007367,O003684,2024-04-18,P0038,C00171,S005,2,259.92,13.0,110.68
T0007368,O003684,2024-11-22,P0038,C00145,S015,2,100.5,0.0,36.08
T0007369,O003685,2024-12-15,P0031,C00164,S006,4,128.28,0.0,58.19
T0007370,O003685,2025-04-28,P0034,C00040,S019,4,642.76,0.0,214.27
T0007371,O003686,2024-03-16,P0030,C00002,S013,4,159.96,16.0,51.59
T0007372,O003686,2025-11-02,P0037,C00009,S003,2,188.7,9.44,93.83
T0007373,O003687,2026-08-28,P0004,C00165,S003,3,126.6,0.0,56.94
T0007374,O003687,2024-12-14,P0041,C00272,S019,4,771.96,77.2,385.02
T0007375,O003688,2024-05-08,P0029,C00117,S005,3,135.63,6.78,49.77
T0007376,O003688,2025-06-23,P0030,C00199,S017,2,492.28,0.0,127.36
T0007377,O003689,2026-03-16,P0048,C00222,S013,4,983.88,49.19,471.25
T0007378,O003689,2024-07-27,P0015,C00126,S004,1,31.13,0.0,10.93
T0007379,O003690,2024-05-27,P0040,C00172,S014,2,230.34,0.0,97.87
T0007380,O003690,2025-02-05,P0029,C00250,S003,3,91.17,13.68,35.54
T0007381,O003691,2025-07-12,P0044,C00150,S013,4,374.68,18.73,99.15
T0007382,O003691,2026-07-09,P0034,C00135,S006,2,57.62,0.0,33.51
T0007383,O003692,2026-07-02,P0016,C00184,S001,1,232.11,0.0,69.08
T0007384,O003692,2026-11-09,P0015,C00072,S004,1,136.33,6.82,31.41
T0007385,O003693,2025-07-10,P0014,C00013,S003,3,294.96,14.75,110.06
T0007386,O003693,2026-11-05,P0004,C00198,S013,3,235.77,0.0,106.2
T0007387,O003694,2026-02-20,P0048,C00050,S004,5,405.85,0.0,240.33
T0007388,O003694,2026-02-16,P0034,C00033,S017,1,108.58,0.0,48.81
T0007389,O003695,2025-02-28,P0033,C00004,S008,1,190.57,28.59,82.64
T0007390,O003695,2024-07-19,P0032,C00013,S020,2,202.4,0.0,111.76
T0007391,O003696,2024-04-15,P0016,C00174,S003,2,158.54,0.0,67.28
T0007392,O003696,2024-05-14,P0040,C00087,S020,1,231.88,11.59,84.24
T0007393,O003697,2024-11-10,P0011,C00119,S003,4,448.32,44.83,191.06
T0007394,O003697,2025-03-16,P0028,C00092,S018,2,465.66,46.57,215.16
T0007395,O003698,2026-07-30,P0009,C00198,S008,4,372.6,55.89,141.27
T0007396,O003698,2025-11-09,P0012,C00121,S019,1,160.81,8.04,41.54
T0007397,O003699,2025-06-08,P0032,C00106,S003,5,810.35,81.04,390.18
T0007398,O003699,2025-10-06,P0018,C00257,S007,2,24.9,0.0,13.62
T0007399,O003700,2024-04-15,P0005,C00231,S010,4,489.84,48.98,139.6
T0007400,O003700,2024-08-31,P0013,C00287,S004,5,721.25,36.06,279.2
T0007401,O003701,2024-11-23,P0028,C00074,S012,5,679.35,67.94,207.18
T0007402,O003701,2026-12-03,P0028,C00125,S006,3,434.49,0.0,217.3
T0007403,O003702,2024-01-23,P0028,C00284,S007,5,209.65,0.0,64.2
T0007404,O003702,2025-09-08,P0023,C00069,S010,1,227.42,0.0,123.98
T0007405,O003703,2026-12-06,P0019,C00240,S012,1,240.24,24.02,118.76
T0007406,O003703,2026-10-11,P0015,C00174,S012,5,1189.3,59.46,455.67
T0007407,O003704,2026-05-30,P0007,C00030,S004,1,239.08,23.91,82.9
T0007408,O003704,2024-01-13,P0020,C00009,S011,3,560.37,0.0,224.17
T0007409,O003705,2026-10-10,P0028,C00066,S018,2,283.0,14.15,84.97
T0007410,O003705,2025-03-11,P0005,C00074,S015,5,866.75,0.0,457.33
T0007411,O003706,2024-07-03,P0041,C00045,S009,2,363.6,18.18,186.05
T0007412,O003706,2024-06-08,P0004,C00286,S020,5,845.9,84.59,386.59
T0007413,O003707,2025-04-22,P0049,C00026,S018,1,207.3,0.0,100.16
T0007414,O003707,2024-04-12,P0024,C00253,S006,5,454.4,0.0,230.74
T0007415,O003708,2025-03-21,P0027,C00149,S012,5,1069.45,0.0,361.69
T0007416,O003708,2025-07-12,P0002,C00294,S019,4,817.4,40.87,248.56
T0007417,O003709,2024-05-04,P0005,C00163,S018,2,115.76,11.58,46.72
T0007418,O003709,2024-08-05,P0040,C00025,S015,3,637.14,31.86,199.3
T0007419,O003710,2025-06-21,P0004,C00169,S014,1,5.19,0.0,1.63
T0007420,O003710,2026-05-31,P0006,C00214,S015,5,1168.65,116.86,290.79
T0007421,O003711,2026-10-23,P0010,C00003,S005,4,286.56,28.66,116.53
T0007422,O003711,2024-09-20,P0011,C00024,S004,2,367.38,0.0,184.22
T0007423,O003712,2026-10-14,P0030,C00278,S014,1,42.3,0.0,15.09
T0007424,O003712,2026-10-28,P0043,C00258,S001,4,815.4,0.0,360.4
T0007425,O003713,2026-04-12,P0017,C00090,S017,2,59.18,8.88,19.8
T0007426,O003713,2024-11-08,P0020,C00251,S018,4,363.4,0.0,144.87
T0007427,O003714,2025-11-08,P0025,C00063,S013,1,226.11,0.0,65.99
T0007428,O003714,2026-01-16,P0022,C00209,S013,1,65.05,6.5,11.81
T0007429,O003715,2024-07-27,P0039,C00287,S002,1,73.32,0.0,30.61
T0007430,O003715,2024-06-29,P0038,C00295,S006,5,1004.35,0.0,459.45
T0007431,O003716,2025-07-08,P0021,C00154,S003,5,376.0,18.8,102.61
T0007432,O003716,2025-08-18,P0028,C00120,S019,2,96.54,0.0,51.29
T0007433,O003717,2025-03-26,P0049,C00107,S018,3,76.65,0.0,21.36
T0007434,O003717,2024-07-23,P0010,C00216,S020,3,607.77,30.39,318.24
T0007435,O003718,2025-10-15,P0036,C00051,S020,3,577.86,0.0,311.52
T0007436,O003718,2024-01-30,P0049,C00143,S003,4,267.84,0.0,83.1
T0007437,O003719,2025-12-16,P0038,C00030,S006,4,317.36,0.0,84.1
T0007438,O003719,2025-02-13,P0011,C00260,S016,2,339.8,16.99,136.05
